[2025-07-07 11:23:31] SECTION: 
==================================================
COMPRESSION PROCESS STARTED
==================================================
[2025-07-07 11:23:31] INFO: Process configuration | Context: batch_size=10, dry_run=False, model=gpt-4.1
[2025-07-07 11:31:52] INFO: Compressing attribute | Context: attribute=noiGrowthYear4, original_words=34, original_preview=This is only be used if Input Custom Net Operating Income (inputCustomNOI) is set to TRUE. The net o..., data_type=Decimal, display_name=NOI Growth Year 4
[2025-07-07 11:31:52] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=noiGrowthYear4, original_words=34, compressed_words=28, reduction=17.6%, compressed_preview=Used only if Input Custom Net Operating Income (inputCustomNOI) is TRUE. Net Operating Income (NOI) ...
[2025-07-07 11:31:52] INFO: Saving compressed description to NEW field | Context: attribute=noiGrowthYear4, action=adding_compressed_description_field
[2025-07-07 11:31:54] SUCCESS: ✅ Database updated with compressed description | Context: attribute=noiGrowthYear4, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:54] INFO: Compressing attribute | Context: attribute=noiGrowthYear8, original_words=34, original_preview=This is only be used if Input Custom Net Operating Income (inputCustomNOI) is set to TRUE. The net o..., data_type=Decimal, display_name=NOI Growth Year 8
[2025-07-07 11:31:55] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=noiGrowthYear8, original_words=34, compressed_words=26, reduction=23.5%, compressed_preview=Used only if Input Custom Net Operating Income (inputCustomNOI) is TRUE. Annual net operating income...
[2025-07-07 11:31:55] INFO: Saving compressed description to NEW field | Context: attribute=noiGrowthYear8, action=adding_compressed_description_field
[2025-07-07 11:31:56] SUCCESS: ✅ Database updated with compressed description | Context: attribute=noiGrowthYear8, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:56] INFO: Compressing attribute | Context: attribute=noiGrowthYear10, original_words=34, original_preview=This is only be used if Input Custom Net Operating Income (inputCustomNOI) is set to TRUE. The net o..., data_type=Decimal, display_name=NOI Growth Year 10
[2025-07-07 11:31:57] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=noiGrowthYear10, original_words=34, compressed_words=26, reduction=23.5%, compressed_preview=Used only if Input Custom Net Operating Income (inputCustomNOI) is TRUE. Annual net operating income...
[2025-07-07 11:31:57] INFO: Saving compressed description to NEW field | Context: attribute=noiGrowthYear10, action=adding_compressed_description_field
[2025-07-07 11:31:58] SUCCESS: ✅ Database updated with compressed description | Context: attribute=noiGrowthYear10, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:58] INFO: Compressing attribute | Context: attribute=assetClassBenchmark, original_words=29, original_preview=The asset class used for benchmarking. Valid values are: Commercial and industrial, Commercial real ..., data_type=String, display_name=Asset Class Benchmark
[2025-07-07 11:31:59] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=assetClassBenchmark, original_words=29, compressed_words=18, reduction=37.9%, compressed_preview=Benchmark asset class. Valid values: Commercial and industrial, Commercial real estate, Retail, Secu...
[2025-07-07 11:31:59] INFO: Saving compressed description to NEW field | Context: attribute=assetClassBenchmark, action=adding_compressed_description_field
[2025-07-07 11:32:00] SUCCESS: ✅ Database updated with compressed description | Context: attribute=assetClassBenchmark, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:32:00] INFO: Compressing attribute | Context: attribute=ffiecCodeScheduleRCCLevel3, original_words=46, original_preview=The FFIEC sub-segment code reported in schedule RC-C. Examples of the values for this field are: 1. ..., data_type=String, display_name=FFIEC Code Schedule RC-C Level 3
[2025-07-07 11:32:01] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=ffiecCodeScheduleRCCLevel3, original_words=46, compressed_words=24, reduction=47.8%, compressed_preview=FFIEC sub-segment code from schedule RC-C, e.g., 1-4 family residential construction loans, other co...
[2025-07-07 11:32:01] INFO: Saving compressed description to NEW field | Context: attribute=ffiecCodeScheduleRCCLevel3, action=adding_compressed_description_field
[2025-07-07 11:32:03] SUCCESS: ✅ Database updated with compressed description | Context: attribute=ffiecCodeScheduleRCCLevel3, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:32:03] INFO: Processing batch | Context: batch_num=39, total_batches=176, batch_size=10
[2025-07-07 11:32:03] INFO: Compressing attribute | Context: attribute=ffiecCodeScheduleRIBLevel3, original_words=46, original_preview=The FFIEC sub-segment code reported in schedule RI-B. Examples of the values for this field are: 1. ..., data_type=String, display_name=FFIEC Code Schedule RI-B Level 3
[2025-07-07 11:32:03] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=ffiecCodeScheduleRIBLevel3, original_words=46, compressed_words=27, reduction=41.3%, compressed_preview=FFIEC sub-segment code from Schedule RI-B, e.g., 1: 1-4 family residential construction loans; 2: Ot...
[2025-07-07 11:32:03] INFO: Saving compressed description to NEW field | Context: attribute=ffiecCodeScheduleRIBLevel3, action=adding_compressed_description_field
[2025-07-07 11:32:05] SUCCESS: ✅ Database updated with compressed description | Context: attribute=ffiecCodeScheduleRIBLevel3, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:32:05] INFO: Compressing attribute | Context: attribute=ffiecCodeScheduleRICLevel2, original_words=40, original_preview=The FFIEC sub-segment code reported in schedule RI-C. Examples of the values for this field are: a. ..., data_type=String, display_name=FFIEC Code Schedule RI-C Level 2
[2025-07-07 11:32:06] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=ffiecCodeScheduleRICLevel2, original_words=40, compressed_words=28, reduction=30.0%, compressed_preview=FFIEC (Federal Financial Institutions Examination Council) sub-segment code from schedule RI-C; exam...
[2025-07-07 11:32:06] INFO: Saving compressed description to NEW field | Context: attribute=ffiecCodeScheduleRICLevel2, action=adding_compressed_description_field
[2025-07-07 11:32:07] SUCCESS: ✅ Database updated with compressed description | Context: attribute=ffiecCodeScheduleRICLevel2, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:32:07] INFO: Compressing attribute | Context: attribute=scenarioIdentifierBenchmark, original_words=4, original_preview=The scenario for benchmarking...., data_type=String, display_name=Scenario Benchmark
[2025-07-07 11:32:07] FAILURE: ❌ Compression validation failed | Context: attribute=scenarioIdentifierBenchmark, original_words=4, compressed_result=The scenario for benchmarking...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:32:07] INFO: Compressing attribute | Context: attribute=institutionName, original_words=5, original_preview=The name of the institution...., data_type=String, display_name=Institution Name
[2025-07-07 11:32:07] FAILURE: ❌ Compression validation failed | Context: attribute=institutionName, original_words=5, compressed_result=The name of the institution...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:32:07] INFO: Compressing attribute | Context: attribute=rssdID, original_words=15, original_preview=The RSSD ID is a unique identifier assigned to financial institutions by the Federal Reserve...., data_type=String, display_name=RSSD ID
[2025-07-07 11:32:10] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=rssdID, original_words=15, compressed_words=10, reduction=33.3%, compressed_preview=Unique identifier assigned to financial institutions by the Federal Reserve...
[2025-07-07 11:32:10] INFO: Saving compressed description to NEW field | Context: attribute=rssdID, action=adding_compressed_description_field
[2025-07-07 11:32:11] SUCCESS: ✅ Database updated with compressed description | Context: attribute=rssdID, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:32:11] INFO: Compressing attribute | Context: attribute=totalAssetsSizeBucketCallReport, original_words=9, original_preview=The bucket in which the total assets fall in...., data_type=String, display_name=Total Assets Size Bucket Call Report
[2025-07-07 11:32:12] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=totalAssetsSizeBucketCallReport, original_words=9, compressed_words=4, reduction=55.6%, compressed_preview=Bucket for total assets....
[2025-07-07 11:32:12] INFO: Saving compressed description to NEW field | Context: attribute=totalAssetsSizeBucketCallReport, action=adding_compressed_description_field
[2025-07-07 11:32:13] SUCCESS: ✅ Database updated with compressed description | Context: attribute=totalAssetsSizeBucketCallReport, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:32:13] INFO: Compressing attribute | Context: attribute=preferredStock, original_words=10, original_preview=Preferred stock of the company. Expressed in financial statement currency...., data_type=Amount, display_name=Preferred Stock
[2025-07-07 11:32:14] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=preferredStock, original_words=10, compressed_words=7, reduction=30.0%, compressed_preview=Company's preferred stock, in financial statement currency....
[2025-07-07 11:32:14] INFO: Saving compressed description to NEW field | Context: attribute=preferredStock, action=adding_compressed_description_field
[2025-07-07 11:32:15] SUCCESS: ✅ Database updated with compressed description | Context: attribute=preferredStock, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:32:15] INFO: Compressing attribute | Context: attribute=tailLossAllocatedbyRiskContribution, original_words=22, original_preview=The Tail Loss Allocated by Risk Contribution (tailLossAllocatedbyRiskContributionAmount) divided by ..., data_type=Decimal, display_name=Tail Loss Allocated by Risk Contribution
